,Unnamed: 0,id,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
787,787,7F9vK8hNFMml4GtHsaXui6,https://p.scdn.co/mp3-preview/7f538f37efa5e099ba7ad81f71aef10648c2da20?cid=5753b92e6a084808bea42ea533c53400,0.6829999999999999,0.53,5.0,-4.918,0.0,0.142,0.207,0.0,0.39399999999999996,0.645,75.016,pop
788,788,6I9VzXrHxO9rA9A5euc8Ak,https://p.scdn.co/mp3-preview/8465386fd6ce10f7ae3bd9c907825d7cb955ade0?cid=5753b92e6a084808bea42ea533c53400,0.774,0.838,5.0,-3.9139999999999997,0.0,0.114,0.0249,0.025,0.242,0.924,143.04,pop
789,789,3dNjUFt6EFU4Gq6Q5vfJqf,https://p.scdn.co/mp3-preview/51dda7a781e64464d832e4f1f5b963146a6e09bb?cid=5753b92e6a084808bea42ea533c53400,0.611,0.701,6.0,-5.235,1.0,0.0248,0.0109,9.83e-06,0.0994,0.604,142.02700000000002,pop
792,792,7D8aQaRzoi9Qzz5yerVK5b,https://p.scdn.co/mp3-preview/9bc4539bfdd88c6d099c7852b1b91404633d73f5?cid=5753b92e6a084808bea42ea533c53400,0.888,0.586,0.0,-6.745,1.0,0.0604,0.0059700000000000005,0.0365,0.153,0.401,150.05100000000002,pop
793,793,0CZ8lquoTX2Dkg7Ak2inwA,https://p.scdn.co/mp3-preview/d283f120c773725e74fc2582099dd6833b237a83?cid=5753b92e6a084808bea42ea533c53400,0.6,0.535,4.0,-7.042999999999999,1.0,0.107,0.648,4.7e-06,0.162,0.26899999999999996,71.91199999999999,pop
794,794,11mwFrKvLXCbcVGNxffGyP,https://p.scdn.co/mp3-preview/31c45c1e2951c7713b67a91299d3da369f502c75?cid=5753b92e6a084808bea42ea533c53400,0.627,0.8,1.0,-6.945,1.0,0.162,0.21,0.000123,0.13699999999999998,0.912,175.815,pop
799,799,5uVRkwOe3DGXxeLhEXhonQ,https://p.scdn.co/mp3-preview/bdd7d86deb3ff5e8e9a6e8443892f070f3741109?cid=5753b92e6a084808bea42ea533c53400,0.461,0.688,6.0,-4.63,0.0,0.0795,0.0243,0.000239,0.24,0.34,192.94,pop
801,801,0hebjXwdDFHS1kHDQ82HZr,https://p.scdn.co/mp3-preview/53842fc44e2dbc84b607fd16c28f07ec36d11a42?cid=5753b92e6a084808bea42ea533c53400,0.76,0.568,2.0,-12.165999999999999,0.0,0.0578,0.0521,0.000932,0.0666,0.9620000000000001,144.678,reggae
802,802,3qkgDUwKyHht3WmNTFHg0C,https://p.scdn.co/mp3-preview/41558005b7f4c8a4415352b0791704104b43f60c?cid=5753b92e6a084808bea42ea533c53400,0.924,0.546,8.0,-6.582999999999999,0.0,0.233,0.141,0.0013599999999999999,0.0361,0.685,123.33,reggae
807,807,41Z1gnggllzvu7qOWTaSTE,https://p.scdn.co/mp3-preview/def8729130d92fb313f41bbe9f96e420ab948806?cid=5753b92e6a084808bea42ea533c53400,0.743,0.44299999999999995,7.0,-11.808,1.0,0.0878,0.049,1.25e-05,0.131,0.467,84.15899999999999,reggae
808,808,4EgVhvG6zB6uSckhHKprBM,https://p.scdn.co/mp3-preview/2f74558f4c0fbae7338aca626a991f111c19e2f3?cid=5753b92e6a084808bea42ea533c53400,0.8109999999999999,0.324,0.0,-14.555,1.0,0.12300000000000001,0.0035399999999999997,0.002,0.0544,0.8859999999999999,142.422,reggae
809,809,6ov8WwVdJz9HLRyTaNubqk,https://p.scdn.co/mp3-preview/a234779cef9d44394a8ffaae47d0c59e0f7764bf?cid=5753b92e6a084808bea42ea533c53400,0.892,0.14400000000000002,5.0,-20.142,0.0,0.11800000000000001,0.168,0.10800000000000001,0.0474,0.591,132.73,reggae
811,811,37WFLcHD7yUpM35mTuMyiE,https://p.scdn.co/mp3-preview/f7bb866b305e3d440a63760f74d5d1f5f9fbb1cb?cid=5753b92e6a084808bea42ea533c53400,0.762,0.439,4.0,-12.769,1.0,0.13,0.325,1.15e-05,0.12300000000000001,0.919,140.395,reggae
812,812,6SLXtbre27xZm5j6ThQYS4,https://p.scdn.co/mp3-preview/bc834ac6b2462e9edb239ffb2868f3db368d69d6?cid=5753b92e6a084808bea42ea533c53400,0.828,0.354,11.0,-13.34,0.0,0.256,0.306,0.0,0.0832,0.7879999999999999,72.73,reggae
814,814,5SBq56S9xKJoH4KyBBr1Oq,https://p.scdn.co/mp3-preview/db42034bda9cb63097c439775a2d0da618efb66b?cid=5753b92e6a084808bea42ea533c53400,0.599,0.72,11.0,-6.109,0.0,0.128,0.149,2.54e-06,0.111,0.44,167.61,reggae
815,815,0NZspfNJq8C1YndmSwabMA,https://p.scdn.co/mp3-preview/0106fbcc668a3f85c8c02abe2a24b745bb95604d?cid=5753b92e6a084808bea42ea533c53400,0.8109999999999999,0.575,7.0,-8.347999999999999,1.0,0.185,0.252,1.8000000000000001e-06,0.0865,0.804,139.899,reggae
816,816,0mD19MC6H0OzHvEUADHypU,https://p.scdn.co/mp3-preview/e58f3d5d7dbea7ff23a4f188de4fe74e06e85ac1?cid=5753b92e6a084808bea42ea533c53400,0.6859999999999999,0.652,9.0,-7.586,0.0,0.111,0.0331,8.34e-06,0.0578,0.503,141.185,reggae
817,817,6FQiYOf1SB4ZvDNGh8hQLh,https://p.scdn.co/mp3-preview/6ad952d621cb08b45816e550716a2f94654a2652?cid=5753b92e6a084808bea42ea533c53400,0.7509999999999999,0.36,1.0,-11.825999999999999,1.0,0.16,0.179,0.0111,0.0851,0.816,174.59599999999998,reggae
819,819,16DTl4nJDz444OcvTlbxxD,https://p.scdn.co/mp3-preview/e026060641bdc78e2d393b5b83e1ba983a0ef540?cid=5753b92e6a084808bea42ea533c53400,0.74,0.687,7.0,-6.608,0.0,0.278,0.21,1.82e-05,0.109,0.782,73.083,reggae
821,821,4MM4UlT0j7MePs9bMoi34N,https://p.scdn.co/mp3-preview/da93b9f8c730261469d4a1f68f2fbd578c9e33c6?cid=5753b92e6a084808bea42ea533c53400,0.6709999999999999,0.519,1.0,-11.165,1.0,0.0376,0.645,0.000368,0.31,0.9390000000000001,77.532,reggae
822,822,1YAXrOLk7EGfv1tlSnGOqi,https://p.scdn.co/mp3-preview/b1f111de80fe95c84168e3500a4713397fa82a4c?cid=5753b92e6a084808bea42ea533c53400,0.7390000000000001,0.758,5.0,-6.417999999999999,0.0,0.10300000000000001,0.405,5.18e-05,0.0808,0.787,92.87799999999999,reggae
825,825,5iynCtpEY7mx4ou54tHBPH,https://p.scdn.co/mp3-preview/1321c3a5968e45074089840f96900e2526bbb29f?cid=5753b92e6a084808bea42ea533c53400,0.78,0.42700000000000005,5.0,-8.371,0.0,0.126,0.128,1.76e-05,0.0697,0.526,71.665,reggae
826,826,5dvG16Ma80h9FZ1sQq5Sb1,https://p.scdn.co/mp3-preview/144da6047c4fa4a52b20fe328056e40e0e42056d?cid=5753b92e6a084808bea42ea533c53400,0.841,0.669,10.0,-7.5360000000000005,0.0,0.106,0.0516,0.0,0.163,0.919,147.99200000000002,reggae
828,828,61l0tJwZex2PnvE8HAGYWm,https://p.scdn.co/mp3-preview/f54fd0668860c885e5090325e5702badf21c0ba6?cid=5753b92e6a084808bea42ea533c53400,0.679,0.311,2.0,-14.171,1.0,0.0735,0.009640000000000001,0.8390000000000001,0.0614,0.382,137.407,reggae
829,829,2RjbqaEGPqcziaRHEToxEt,https://p.scdn.co/mp3-preview/8c8cfb876c3e157cc7c4d75937d25f83e61239c1?cid=5753b92e6a084808bea42ea533c53400,0.63,0.937,2.0,-4.038,1.0,0.10300000000000001,0.0184,0.00288,0.27,0.534,75.92699999999999,reggae
830,830,7IBIZHonObtZG33pkVZZkg,https://p.scdn.co/mp3-preview/b545fad4cb21e4c251a92044d57269ce4b082baa?cid=5753b92e6a084808bea42ea533c53400,0.727,0.413,0.0,-8.844,1.0,0.35200000000000004,0.00565,2.71e-06,0.138,0.8140000000000001,69.884,reggae
831,831,5uPYEStMW3KsXnnLV7iCTw,https://p.scdn.co/mp3-preview/18c93830f1399f6ccf43cb28b80a85959d72642a?cid=5753b92e6a084808bea42ea533c53400,0.7490000000000001,0.8490000000000001,4.0,-5.761,0.0,0.0544,0.0299,0.000168,0.115,0.9590000000000001,145.16899999999998,reggae
832,832,2TF9pM5gfqgtrKHMYOKxPd,https://p.scdn.co/mp3-preview/c8cda799601e85d3766758abe6602baa4ec8787b?cid=5753b92e6a084808bea42ea533c53400,0.8220000000000001,0.616,8.0,-5.5089999999999995,1.0,0.18100000000000002,0.25,1.15e-05,0.107,0.665,83.69200000000001,reggae
834,834,2KnpVIbSPdfFt1AKVPJ6nW,https://p.scdn.co/mp3-preview/967da3f0b41fb64d8a86706949a617d0ed48d1e3?cid=5753b92e6a084808bea42ea533c53400,0.818,0.418,4.0,-9.336,0.0,0.2,0.0321,1.56e-05,0.0736,0.609,148.588,reggae
835,835,44Oy8VNAjajn6zT2BRUxzy,https://p.scdn.co/mp3-preview/593669795da8cc119f26a01a8d02ab01506bd108?cid=5753b92e6a084808bea42ea533c53400,0.841,0.5479999999999999,5.0,-8.69,0.0,0.06,0.845,0.26,0.0704,0.8440000000000001,112.852,reggae
836,836,7IoLF0rxef76sAYPVspoKs,https://p.scdn.co/mp3-preview/ad9e5356f3fae540e192044daf3bdc391814c1db?cid=5753b92e6a084808bea42ea533c53400,0.731,0.606,1.0,-7.532,1.0,0.034,0.12,0.0,0.12,0.955,102.27600000000001,reggae
838,838,27Ao7StVocPejWGBF3TwM0,https://p.scdn.co/mp3-preview/3a9fb67db25b332821b4d704f0b2f51b5321c965?cid=5753b92e6a084808bea42ea533c53400,0.735,0.507,6.0,-11.17,0.0,0.0842,0.136,0.0176,0.373,0.7829999999999999,144.093,reggae
839,839,0mBz5oETbkKgPTHKTt8RHG,https://p.scdn.co/mp3-preview/43d89f05832f9ad5197c7dbe81657850de6361f8?cid=5753b92e6a084808bea42ea533c53400,0.8490000000000001,0.596,2.0,-6.675,1.0,0.105,0.377,0.00605,0.0903,0.96,135.518,reggae
840,840,4Qmbc7KFWkKvxBz5KjcA6g,https://p.scdn.co/mp3-preview/d04b66f2bbd497f96e99f6857a60f491001325ba?cid=5753b92e6a084808bea42ea533c53400,0.866,0.5479999999999999,0.0,-10.064,1.0,0.261,0.0785,0.272,0.0794,0.579,142.752,reggae
841,841,5z3lOkrCTNjDqjhPYbowQr,https://p.scdn.co/mp3-preview/a41197e1e92faa2d5024752f06638f57b19d07ba?cid=5753b92e6a084808bea42ea533c53400,0.88,0.674,1.0,-6.646,0.0,0.0935,0.00221,0.00406,0.0634,0.8440000000000001,124.196,reggae
842,842,2Rpx7Bc6S9zzcghYlI7ZR9,https://p.scdn.co/mp3-preview/b0d4382309bc4e3e6688188093a58b7d101c4343?cid=5753b92e6a084808bea42ea533c53400,0.804,0.531,1.0,-6.4670000000000005,1.0,0.0926,0.0241,0.13,0.361,0.768,141.263,reggae
843,843,6eA1fv9WkhSDvWfxpL3lti,https://p.scdn.co/mp3-preview/8b029b869726e6f825eea736a8939acdea892ccf?cid=5753b92e6a084808bea42ea533c53400,0.8540000000000001,0.45299999999999996,6.0,-12.82,0.0,0.0734,0.0299,0.0,0.157,0.816,132.21200000000002,reggae
844,844,33gdEFFgP0FjTEFupZNM7w,https://p.scdn.co/mp3-preview/6479fe3238d37821bd9f8d1b5cae7aa8f4a614ee?cid=5753b92e6a084808bea42ea533c53400,0.863,0.6940000000000001,9.0,-6.121,0.0,0.0661,0.0026,0.0546,0.542,0.907,117.652,reggae
845,845,69g57LJ8SXCfKZCty55RIr,https://p.scdn.co/mp3-preview/9da2d039598528e93aa2db2f8e461e7f863fd8d8?cid=5753b92e6a084808bea42ea533c53400,0.672,0.589,9.0,-7.011,1.0,0.10400000000000001,0.0035600000000000002,8.109999999999999e-05,0.309,0.9279999999999999,73.48899999999999,reggae
846,846,6O4FoKdYi42CFjfd0MM04n,https://p.scdn.co/mp3-preview/33c77f4b27f0bc2312921e9d3d18784c7203898c?cid=5753b92e6a084808bea42ea533c53400,0.637,0.612,1.0,-7.297999999999999,1.0,0.0661,0.0314,0.00032599999999999996,0.155,0.711,76.295,reggae
847,847,1ZdnLZoguvZj5T8apkvX6t,https://p.scdn.co/mp3-preview/312539512481979426641e82e5f4f573fb037aa3?cid=5753b92e6a084808bea42ea533c53400,0.789,0.7929999999999999,4.0,-6.629,0.0,0.107,0.0217,0.826,0.11199999999999999,0.743,149.368,reggae
848,848,6fbhzMT4U4sD6wkbSl2REb,https://p.scdn.co/mp3-preview/4e0c8624017d3d884646c1019d68cf581ffd0697?cid=5753b92e6a084808bea42ea533c53400,0.89,0.597,9.0,-6.643,0.0,0.0668,0.046,1.28e-06,0.145,0.768,145.946,reggae
849,849,7LMoUgLV9KvMcUMzAsB5yJ,https://p.scdn.co/mp3-preview/3d4a6b46c475bf33fab22f91d64ab571725c98c6?cid=5753b92e6a084808bea42ea533c53400,0.74,0.6459999999999999,1.0,-7.204,0.0,0.0594,0.503,0.00023500000000000002,0.061,0.6890000000000001,100.92,reggae
850,850,2M1ixmKMIyYQmt0w8B3BdX,https://p.scdn.co/mp3-preview/218c336ac9d31f585e344ca4d87ad5fdfeb1f6e5?cid=5753b92e6a084808bea42ea533c53400,0.785,0.517,4.0,-9.163,0.0,0.0802,0.675,0.0116,0.384,0.802,74.488,reggae
851,851,3X6b40Xr4zxbyLatxilx6T,https://p.scdn.co/mp3-preview/d0f9c33bcce94825285d44abbe05d472ee2d8c7b?cid=5753b92e6a084808bea42ea533c53400,0.795,0.519,1.0,-9.514,1.0,0.0357,0.13699999999999998,0.8079999999999999,0.126,0.945,154.94799999999998,reggae
852,852,6om52tevyqVMvl1mWTtKPM,https://p.scdn.co/mp3-preview/ea995de2a396987e5c9dc6aa73782ee9fcd32b18?cid=5753b92e6a084808bea42ea533c53400,0.7190000000000001,0.435,5.0,-9.357999999999999,1.0,0.0856,0.149,0.0,0.261,0.5820000000000001,76.67,reggae
853,853,3QRM0qZB7oMYavveH0iEqx,https://p.scdn.co/mp3-preview/f319b2eb443e43c8b52785d96f79a047ef7315d7?cid=5753b92e6a084808bea42ea533c53400,0.889,0.45399999999999996,4.0,-8.597999999999999,0.0,0.221,0.0141,0.00018600000000000002,0.203,0.436,100.36,reggae
855,855,1yDEFW9WSz1JqaoK2gJGPx,https://p.scdn.co/mp3-preview/29ccc69e73594a46b3f8b05c4e30c3bcecb47405?cid=5753b92e6a084808bea42ea533c53400,0.813,0.23600000000000002,1.0,-19.583,0.0,0.293,0.0284,0.00671,0.0977,0.523,146.564,reggae
856,856,5KYdwJCvwGsAeTwUJn8ZIe,https://p.scdn.co/mp3-preview/da3286c2e54ede3767f437c3660f1c90f96d0e92?cid=5753b92e6a084808bea42ea533c53400,0.727,0.44299999999999995,11.0,-8.943,0.0,0.086,0.294,0.00031600000000000004,0.16899999999999998,0.7090000000000001,108.50200000000001,reggae
857,857,0NVPwiN28lrJ8fCCz9BX6l,https://p.scdn.co/mp3-preview/bfdc33ea56c407fd2acbd3c69e0fd298066224d6?cid=5753b92e6a084808bea42ea533c53400,0.622,0.45899999999999996,5.0,-12.020999999999999,1.0,0.0402,0.0108,0.898,0.0952,0.698,148.00799999999998,reggae
858,858,3Q6QQMARzPG55AeV62WQ6S,https://p.scdn.co/mp3-preview/3d3cbbfd5b47f6711aee7e9a8184960db6db2913?cid=5753b92e6a084808bea42ea533c53400,0.794,0.369,7.0,-14.082,1.0,0.0684,0.685,0.342,0.0973,0.7909999999999999,106.884,reggae
859,859,0oxnbj3KvvMl5khReTSn59,https://p.scdn.co/mp3-preview/79c9e9c569cbf5a5d9c64d600228ea99cc60e3cc?cid=5753b92e6a084808bea42ea533c53400,0.7909999999999999,0.569,7.0,-7.744,1.0,0.0605,0.0223,0.0159,0.14,0.5770000000000001,143.97799999999998,reggae
860,860,13lOjbr1RqCQ8EbzCWqUoJ,https://p.scdn.co/mp3-preview/11886134afc97435c5a674b898a6dc1b9042c937?cid=5753b92e6a084808bea42ea533c53400,0.727,0.503,8.0,-9.565,1.0,0.18100000000000002,0.0994,9e-06,0.31,0.496,81.777,reggae
861,861,2Ykl0Rx2vw6rRBkTnrxOC7,https://p.scdn.co/mp3-preview/6a2b3588c7e736d87febb1ce0e0e32dd5aa04363?cid=5753b92e6a084808bea42ea533c53400,0.7090000000000001,0.37,1.0,-13.456,1.0,0.136,0.0102,0.007940000000000001,0.0746,0.6709999999999999,100.089,reggae
862,862,44L7aDHaRzb9pMWEZjSH8u,https://p.scdn.co/mp3-preview/6d1179eab74c4c728a9aa87944c4a7b615579a4d?cid=5753b92e6a084808bea42ea533c53400,0.792,0.256,8.0,-12.525,1.0,0.191,0.22899999999999998,0.5479999999999999,0.35,0.563,87.774,reggae
863,863,5ccW0vDAU9B3RIAO4RMfBW,https://p.scdn.co/mp3-preview/e8037ae7a1d5f9276cb8769ff40993ec1153c52d?cid=5753b92e6a084808bea42ea533c53400,0.821,0.6579999999999999,7.0,-7.672999999999999,0.0,0.0363,0.0436,0.00301,0.303,0.89,128.753,reggae
864,864,6AjyVjjC1O9cl07U6gwv5I,https://p.scdn.co/mp3-preview/faf63650103e7483de00e86576bce16cebc51ce3?cid=5753b92e6a084808bea42ea533c53400,0.813,0.486,8.0,-7.627000000000001,1.0,0.0487,0.00054,0.000405,0.113,0.6759999999999999,139.14,reggae
865,865,7aJZxI6TVdIvQSuWxQ4rqp,https://p.scdn.co/mp3-preview/c44f7c617be9f914ceda3ffecf8b2156d3ea32ae?cid=5753b92e6a084808bea42ea533c53400,0.799,0.662,7.0,-8.585,1.0,0.0347,0.0048200000000000005,0.000505,0.0484,0.7170000000000001,120.08200000000001,reggae
866,866,6T49afrFQlkScdS9dMbCjt,https://p.scdn.co/mp3-preview/59581721012efd45cf9ba3ddb15a57fc4c8599cf?cid=5753b92e6a084808bea42ea533c53400,0.8809999999999999,0.235,0.0,-12.761,1.0,0.0553,0.129,0.000691,0.0405,0.835,123.488,reggae
867,867,3U440ZwW103dFK1d1OQeUP,https://p.scdn.co/mp3-preview/7b3de9998c09b8723457d39b741b163326a71c4e?cid=5753b92e6a084808bea42ea533c53400,0.784,0.15,1.0,-19.636,0.0,0.161,0.478,0.187,0.145,0.564,118.955,reggae
869,869,0AMJjizLUQlsYQ0noIv8No,https://p.scdn.co/mp3-preview/ab0e8807e835194635957cd7f3d3e2c2e5000773?cid=5753b92e6a084808bea42ea533c53400,0.8959999999999999,0.19,9.0,-22.44,1.0,0.156,0.0265,0.00468,0.183,0.812,130.89600000000002,reggae
870,870,4qabPWXYmTgayl0IFZmIpQ,https://p.scdn.co/mp3-preview/f31eea13d95e2ed8d0a31bc93a60ba433dae9e43?cid=5753b92e6a084808bea42ea533c53400,0.647,0.46399999999999997,0.0,-5.112,1.0,0.0506,0.48100000000000004,0.00997,0.0978,0.711,173.503,reggae
871,871,7eivxjw6BUxwkgTcQqyYVW,https://p.scdn.co/mp3-preview/03101af43bdb3bc3bdfe2685a828ac4bc23a0bb6?cid=5753b92e6a084808bea42ea533c53400,0.691,0.662,4.0,-10.045,1.0,0.053,0.40399999999999997,0.00509,0.465,0.9470000000000001,157.36700000000002,reggae
872,872,6AtwrAM5HoBdjFa5Oj81ul,https://p.scdn.co/mp3-preview/e0cc8cd8440e205396f97bbe1ed37cb6ab676ca6?cid=5753b92e6a084808bea42ea533c53400,0.8370000000000001,0.532,1.0,-7.2410000000000005,1.0,0.373,0.00584,0.0,0.079,0.728,72.043,reggae
873,873,3iSpGtcT5cwLBgiEVpNnYa,https://p.scdn.co/mp3-preview/a185fd205f5972d76b227ea762b313a02cbac2e7?cid=5753b92e6a084808bea42ea533c53400,0.836,0.532,6.0,-11.222999999999999,0.0,0.106,0.26,0.85,0.188,0.938,87.947,reggae
875,875,1vexvgYQCSVjT8yPB5ZFcx,https://p.scdn.co/mp3-preview/5d580c0eb02aaa6409481edd9eceb30da5ccec47?cid=5753b92e6a084808bea42ea533c53400,0.794,0.784,2.0,-6.72,1.0,0.18899999999999997,0.0441,0.716,0.335,0.737,137.023,reggae
876,876,2vY77Qrtb9ptk5yubdI7k7,https://p.scdn.co/mp3-preview/427646b0f27da27a5c595000924ac0fda33b577a?cid=5753b92e6a084808bea42ea533c53400,0.755,0.37799999999999995,6.0,-11.722999999999999,0.0,0.0643,0.00504,0.218,0.39399999999999996,0.617,140.468,reggae
877,877,15Vphtg5qNi97s3pr4fopk,https://p.scdn.co/mp3-preview/287064f7340e2434758aafeca628ad9e8375a58b?cid=5753b92e6a084808bea42ea533c53400,0.616,0.512,0.0,-5.181,1.0,0.27,0.1,0.0,0.142,0.71,72.044,reggae
878,878,17wP5RheEYKH4fCLrlMHIi,https://p.scdn.co/mp3-preview/c0bd726d1d2c2a5d48599791e7198a24376cac87?cid=5753b92e6a084808bea42ea533c53400,0.8,0.42,6.0,-8.676,0.0,0.0958,0.13,0.0784,0.0833,0.485,147.621,reggae
879,879,2FbRqjElIz5z5Dc69DoBS9,https://p.scdn.co/mp3-preview/8252d9bcf3494b6c0f055a2d1582086ecc4b05dc?cid=5753b92e6a084808bea42ea533c53400,0.8320000000000001,0.617,6.0,-7.039,0.0,0.12,0.0112,3.81e-05,0.0857,0.505,166.361,reggae
880,880,76pPyax1FEenSJBOaTnGRD,https://p.scdn.co/mp3-preview/3ef64f0b5f987e25993c80de95b6b6d7c4108d05?cid=5753b92e6a084808bea42ea533c53400,0.838,0.39899999999999997,9.0,-10.927,0.0,0.114,0.11699999999999999,0.0043100000000000005,0.0955,0.591,139.841,reggae
881,881,6Q7uT9viYKfthyhgyGMQud,https://p.scdn.co/mp3-preview/6105b124661fac2119b14700000a55950aeae443?cid=5753b92e6a084808bea42ea533c53400,0.703,0.5529999999999999,5.0,-9.219,0.0,0.0564,0.114,0.00494,0.713,0.623,80.986,reggae
882,882,37YbmKiJrd94CAgPtjYx88,https://p.scdn.co/mp3-preview/b924127bf4496f20ab956d5dfb73765ac2cb0c5b?cid=5753b92e6a084808bea42ea533c53400,0.883,0.8340000000000001,9.0,-4.572,1.0,0.0672,0.10800000000000001,0.0755,0.0522,0.9359999999999999,133.541,reggae
883,883,4f1GpbYe1TAYTS6NJkhr4Y,https://p.scdn.co/mp3-preview/7e525f791ff0cb901f14095db3460f89fed16cb8?cid=5753b92e6a084808bea42ea533c53400,0.7170000000000001,0.42700000000000005,7.0,-11.129000000000001,1.0,0.106,9.740000000000001e-05,0.922,0.0754,0.773,150.257,reggae
884,884,0sd4D5PSH8CQW0hNAprN0N,https://p.scdn.co/mp3-preview/2d4dd47793706a97df215b7c7a8bac57bcc8801f?cid=5753b92e6a084808bea42ea533c53400,0.823,0.325,8.0,-12.350999999999999,1.0,0.0762,0.0136,0.00237,0.0871,0.629,80.581,reggae
885,885,49F9symha1CLERuIc3oG5G,https://p.scdn.co/mp3-preview/1cea6c3acaa55a340fd597cdbeabf21cabcd5e49?cid=5753b92e6a084808bea42ea533c53400,0.7190000000000001,0.836,8.0,-6.609,0.0,0.149,0.0188,0.792,0.0531,0.8740000000000001,140.314,reggae
887,887,7IaOmvaGMKPweKNksY0g7e,https://p.scdn.co/mp3-preview/feb7dbfc3cc7b650d1ee021fb3b8308d04ac6a13?cid=5753b92e6a084808bea42ea533c53400,0.728,0.8059999999999999,4.0,-3.514,0.0,0.183,0.201,0.0,0.0452,0.79,159.92600000000002,reggae
889,889,1SssFw74DdHVjRa6ADggdD,https://p.scdn.co/mp3-preview/d010f0ae8edcf5938ba4c004ac2e035d54855a0f?cid=5753b92e6a084808bea42ea533c53400,0.787,0.727,0.0,-7.705,1.0,0.22399999999999998,0.0124,0.0,0.157,0.9359999999999999,173.025,reggae
890,890,5WRntsKbqmDrlF0ElhRFTl,https://p.scdn.co/mp3-preview/5c30e7384e1aa609d98ef2688e762dfa298732e2?cid=5753b92e6a084808bea42ea533c53400,0.617,0.46399999999999997,2.0,-11.918,1.0,0.142,0.49700000000000005,7.08e-06,0.0724,0.613,107.98200000000001,reggae
892,892,57Hem0wqaeSzfIRCooq3BM,https://p.scdn.co/mp3-preview/f58d163ed9a2d5410a093a0038dba71cbaa835df?cid=5753b92e6a084808bea42ea533c53400,0.795,0.5329999999999999,11.0,-8.236,1.0,0.098,0.0119,0.622,0.106,0.28600000000000003,77.678,reggae
893,893,5N0lcnJTtKj4wNDvurHige,https://p.scdn.co/mp3-preview/c219c43909dc4de1e886415b50eabe848522a767?cid=5753b92e6a084808bea42ea533c53400,0.88,0.564,1.0,-6.431,1.0,0.0498,0.0796,0.0,0.0565,0.83,99.01899999999999,reggae
894,894,3vF3QvxWC1j1tCPyb87SRO,https://p.scdn.co/mp3-preview/cb31ea56bef172ba17eecf8975d30a043db7fd31?cid=5753b92e6a084808bea42ea533c53400,0.88,0.588,1.0,-11.129000000000001,1.0,0.21,0.171,0.0,0.0816,0.672,88.902,reggae
895,895,1jxQKV6UlzV3scs6SMBHNX,https://p.scdn.co/mp3-preview/4186702b7cb6f3c849a08ca672891a2380bb6042?cid=5753b92e6a084808bea42ea533c53400,0.721,0.442,7.0,-13.493,0.0,0.345,0.0474,2.5e-06,0.0668,0.47700000000000004,92.4,reggae
896,896,1tszACVAezDsw71KyLOCpR,https://p.scdn.co/mp3-preview/1d92b5d2719c23dd2e0c653ddc136c014b373efd?cid=5753b92e6a084808bea42ea533c53400,0.857,0.485,7.0,-10.757,0.0,0.0637,0.0259,0.7120000000000001,0.0858,0.501,134.416,reggae
898,898,5X13b4CYce5Y6NYPfmYsXr,https://p.scdn.co/mp3-preview/9c99e0f2527d6d0c234dbd973e88d8371bdf33cd?cid=5753b92e6a084808bea42ea533c53400,0.7909999999999999,0.43,2.0,-11.315999999999999,1.0,0.068,0.0312,0.00018899999999999999,0.0476,0.716,89.51899999999999,reggae
899,899,60IxKai6QRNmfQUaY3d9hS,https://p.scdn.co/mp3-preview/847c1774fda81b95170f6484efb88cc1954ac737?cid=5753b92e6a084808bea42ea533c53400,0.95,0.439,11.0,-9.894,1.0,0.107,0.0199,9.97e-06,0.251,0.9359999999999999,129.963,reggae
900,900,1QEEqeFIZktqIpPI4jSVSF,https://p.scdn.co/mp3-preview/97aaefeb43d0e2368526778487c7097607d5d78d?cid=5753b92e6a084808bea42ea533c53400,0.377,0.682,7.0,-8.039,1.0,0.0299,0.0008939999999999999,0.00217,0.0504,0.28800000000000003,108.736,rock
902,902,5QTxFnGygVM4jFQiBovmRo,https://p.scdn.co/mp3-preview/596db216a6621b8c0e2f87fb343f33a9c0bd8878?cid=5753b92e6a084808bea42ea533c53400,0.33299999999999996,0.927,9.0,-8.55,0.0,0.0733,0.0029,0.00021099999999999998,0.297,0.382,141.47,rock
908,908,1JkZg3eMQTmTn93E8Yd3UL,https://p.scdn.co/mp3-preview/1c55371ac6dc7f4553e0f0ce75edf9b84d263ef1?cid=5753b92e6a084808bea42ea533c53400,0.8059999999999999,0.462,2.0,-12.777999999999999,1.0,0.0298,0.78,0.0134,0.15,0.736,92.726,rock
910,910,7MRyJPksH3G2cXHN8UKYzP,https://p.scdn.co/mp3-preview/36d69a9c5b7a78b378f349e319ca49075993717b?cid=5753b92e6a084808bea42ea533c53400,0.55,0.8240000000000001,2.0,-5.9879999999999995,1.0,0.0334,0.44799999999999995,0.000127,0.366,0.777,114.512,rock
911,911,5CQ30WqJwcep0pYcV4AMNc,https://p.scdn.co/mp3-preview/8226164717312bc411f8635580562d67e191a754?cid=5753b92e6a084808bea42ea533c53400,0.33799999999999997,0.34,9.0,-12.049000000000001,0.0,0.0339,0.58,0.0032,0.11599999999999999,0.19699999999999998,82.43299999999999,rock
